smiles,molecule_chembl_id,pref_name,ic50_nM,pIC50
Nc1ncnc2c1c(-c1ccc(Nc3nc4cccc(Cl)c4o3)cc1)nn2[C@H]1CC[C@H](N2CCOCC2)CC1,CHEMBL1258118,,334.0,6.476253533188435
CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,CHEMBL1257998,,7.5,8.1249387366083
Cc1cc(Cl)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3)nc2c1,CHEMBL1256423,,5230.0,5.281498311132726
CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,CHEMBL1256421,,1350.0,5.8696662315049934
CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,CHEMBL1257888,,200.0,6.698970004336019
Cc1cc(Br)c2oc(Nc3ccc(-c4cn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1,CHEMBL1256418,,62500.0,4.204119982655925
Cc1cc(C)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1,CHEMBL1256417,,4030.0,5.394694953858891
CN1CCN([C@H]2C[C@@H](c3nc(-c4ccc5ccc(-c6ccccc6)nc5c4)c4c(N)nccn43)C2)CC1,CHEMBL249295,,30000.0,4.522878745280337
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,CHEMBL1630107,,4.1,8.387216143280265
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,CHEMBL1630108,,3.5,8.455931955649724
O=C(/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NO,CHEMBL1630109,,11.0,7.958607314841775
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,CHEMBL1630110,,12.0,7.920818753952375
Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL1630111,,5.7,8.244125144327509
Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,CHEMBL1630112,,4.9,8.309803919971486
Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL1630113,,8.7,8.060480747381382
Nc1ccccc1NC(=O)/C=C/c1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,CHEMBL1630114,,14.0,7.853871964321762
Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,CHEMBL1630115,,15.0,7.823908740944319
Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,CHEMBL1630116,,4.7,8.327902142064282
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL1630117,,2.0,8.698970004336019
O=C(NO)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,CHEMBL1630118,,3.5,8.455931955649724
NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,CHEMBL1645473,,4.0,8.397940008672037
NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,CHEMBL1645474,,4.0,8.397940008672037
Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,CHEMBL1645470,,5.0,8.301029995663981
Cc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1,CHEMBL1645471,,6.0,8.221848749616356
NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,CHEMBL1645472,,6.0,8.221848749616356
NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,CHEMBL1645476,,6.0,8.221848749616356
C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,CHEMBL1645466,,7.0,8.154901959985743
NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,CHEMBL1645467,,9.0,8.045757490560675
C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,CHEMBL1645465,,20.0,7.698970004336019
Cc1ccccc1Nc1ncnn2ccc(CN3CCC(N)CC3)c12,CHEMBL1645469,,20.0,7.698970004336019
NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1,CHEMBL1645475,,34.0,7.468521082957745
COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,CHEMBL1645477,,70.0,7.154901959985743
Cn1ncc2cc(Nc3ncnn4ccc(CN5CCC(N)CC5)c34)ccc21,CHEMBL1645464,,360.0,6.443697499232712
CC(C)Nc1ncnn2ccc(CN3CCC(N)CC3)c12,CHEMBL1645468,,880.0,6.055517327849832
Cn1ncc2cc(Nc3ncnn4ccc(COC[C@@H]5CNCCO5)c34)ccc21,CHEMBL1645463,,1000.0,6.0
COc1cc(O)c2c(c1)CCC[C@H](O)[C@H](O)C(=O)/C=C\C[C@H](C)OC2=O,CHEMBL2012519,,10000.0,5.0
COc1cc(O)c2c(c1)CCC[C@H](O)CC(=O)/C=C\C[C@H](C)OC2=O,CHEMBL1651521,,10000.0,5.0
Cc1cc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncn1,CHEMBL1683949,,6500.0,5.187086643357144
Fc1cccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2Cl)c1,CHEMBL1683950,,6300.0,5.200659450546418
Fc1cccc(COc2ccc(Nc3cc(-c4cccnc4)ncn3)cc2Cl)c1,CHEMBL1683951,,100000.0,4.0
Fc1cccc(COc2ccc(Nc3cc(-c4ccsc4)ncn3)cc2Cl)c1,CHEMBL1683952,,36000.0,4.443697499232712
Fc1cccc(COc2ccc(Nc3cc(N4CCCC4)ncn3)cc2Cl)c1,CHEMBL1683953,,100000.0,4.0
Fc1cccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2Cl)c1,CHEMBL1683954,,100000.0,4.0
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,CHEMBL1683955,,140.0,6.853871964321762
CCc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C,CHEMBL1683956,,2900.0,5.5376020021010435
Cc1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncnc1-c1ccccc1,CHEMBL1683957,,65000.0,4.187086643357144
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=N/OCCN1CCOCC1,CHEMBL1683958,,740.0,6.130768280269024
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=N/OCCCN1CCOCC1,CHEMBL1683959,,1800.0,5.7447274948966935
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1-c1cccc(CN2CCOCC2)c1,CHEMBL1683960,,3750.0,5.425968732272281
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN1CCOCC1,CHEMBL1683961,,150.0,6.823908740944319
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCOCC2)cc1,CHEMBL1683962,,440.0,6.356547323513812
C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1,CHEMBL1683963,,81.0,7.0915149811213505
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CN2CCOCC2)cc1,CHEMBL1683964,,190.0,6.721246399047171
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCOCC1,CHEMBL1683965,,78.0,7.107905397309519
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/C(=O)NCCN1CCOCC1,CHEMBL1683966,,318.0,6.497572880015567
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCCC1,CHEMBL1683967,,19.0,7.721246399047171
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCS(C)(=O)=O,CHEMBL1683968,,71.0,7.1487416512809245
CCN1CCN(C(=O)/C(F)=C/c2c(C)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)CC1,CHEMBL1683969,,102.0,6.991399828238082
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,CHEMBL1683970,,74.0,7.130768280269024
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN1CCOCC1,CHEMBL1683971,,5380.0,5.269217724333611
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#C/C=N/OCCN1CCOCC1,CHEMBL1683972,,70.0,7.154901959985743
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN1CCCC1,CHEMBL1683973,,95.0,7.022276394711152
CCN1CCN(CCCC#Cc2c(C)ncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)CC1,CHEMBL1683974,,36.0,7.443697499232712
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCNCc1ccccc1,CHEMBL1683975,,810.0,6.0915149811213505
CC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,CHEMBL1766529,,10000.0,5.0
CC1(C)c2cc(C3CCN(C4COC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,CHEMBL1779202,,50000.0,4.301029995663981
CCOC(=O)C1=C2C(=NC1=O)c1cccc3cccc2c13,CHEMBL1784725,,10000.0,5.0
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,CHEMBL1807446,,25000.0,4.6020599913279625
O=C(Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL1813632,,10000.0,5.0
CCc1cc2c(cc1N1CCN(C3COC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,CHEMBL1823221,,50000.0,4.301029995663981
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccccc1,CHEMBL1828860,,4210.0,5.375717904164332
Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,CHEMBL1828861,,4760.0,5.3223930472795065
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1,CHEMBL1828862,,1530.0,5.815308569182402
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CHEMBL1828863,,3410.0,5.467245621007502
Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,CHEMBL1828864,,3590.0,5.444905551421681
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,CHEMBL1828865,,8410.0,5.075204004202088
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)cc1,CHEMBL1828866,,10530.0,4.9775716288145135
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,CHEMBL1828867,,7020.0,5.153662887870195
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,CHEMBL1828868,,7560.0,5.121478204498794
O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,CHEMBL1828869,,8180.0,5.087246696328677
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,CHEMBL1828870,,13070.0,4.883724412419456
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,CHEMBL1828871,,15570.0,4.80771138743188
O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,CHEMBL1828872,,11050.0,4.95663772197887
