smiles,dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
CCCCCCCCCCCCCN1CC(OC(C1)C)C,DTXSID3041376,24602-86-6,"2,6-Dimethyl-4-tridecylmorpholine",112,1.719074773584933e-08,poly1,0.7755397352445266
C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,DTXSID3024104,206-44-0,Fluoranthene,112,7.728982498585498e-06,poly1,0.7755397352445266
C12C(C(C3C1O3)Cl)C4(C(=C(C2(C4(Cl)Cl)Cl)Cl)Cl)Cl,DTXSID1024126,1024-57-3,Heptachlor epoxide B,112,1.5886977918659087e-06,poly1,0.7755397352445266
CCCCC1=CC=CC=C1,DTXSID6022472,104-51-8,Butylbenzene,112,0.0,exp4,0.7755397352445266
C(CO)O,DTXSID8020597,107-21-1,Ethylene glycol,112,0.0,hill,0.7755397352445266
CC(=O)OCCOCCOCCOC(=O)C,DTXSID3026223,111-21-7,Triethylene glycol diacetate,112,0.0,gnls,0.7755397352445266
COCCOCCOCCOC,DTXSID8026224,112-49-2,Triethylene glycol dimethyl ether,112,0.0,gnls,0.7755397352445266
CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,DTXSID1021956,117-84-0,Di-n-octyl phthalate,112,0.0,gnls,0.7755397352445266
C1CCC(CC1)SSC2CCCCC2,DTXSID4047628,2550-40-5,Dicyclohexyl disulfide,112,7.008023741051523e-08,poly1,0.7755397352445266
COC=C(C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)C(=O)OC,DTXSID0032520,131860-33-8,Azoxystrobin,112,1.0254998096296876e-07,poly1,0.7755397352445266
COC(=O)C1=CC=CC=C1N,DTXSID6025567,134-20-3,Methyl 2-aminobenzoate,112,5.413574417840647e-10,poly1,0.7755397352445266
C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O,DTXSID5020154,120-32-1,Clorophene,112,7.425044366797926e-13,poly1,0.7755397352445266
CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,DTXSID9027441,1843-05-6,Octabenzone,112,0.0,gnls,0.7755397352445266
C1=CC2=C3C(=C1)C=CC3=CC=C2,DTXSID3023845,208-96-8,Acenaphthylene,112,4.155594336963735e-08,poly1,0.7755397352445266
CCOP(=S)(C1=CC=CC=C1)OC2=CC=C(C=C2)[N+](=O)[O-],DTXSID7022174,2104-64-5,O-Ethyl O-(p-nitrophenyl phenyl)phosphonothioate,112,0.0008409703444672972,exp5,0.7755397352445266
C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,DTXSID7020895,2385-85-5,Mirex,112,1.0897685508407135e-08,poly1,0.7755397352445266
CCCCCCCCN1C(=O)C=CS1,DTXSID1025805,26530-20-1,Octhilinone,112,0.029201504046764363,pow,0.7755397352445266
CC(C)CCCCCOC(=O)C=C,DTXSID8027955,29590-42-9,Isooctyl acrylate,112,8.927122036338681e-07,poly1,0.7755397352445266
CCCCC(CC)COC(=O)C1=CC(=C(C=C1)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,DTXSID9026265,3319-31-1,Tris(2-ethylhexyl) trimellitate,112,2.855580446611693e-05,poly1,0.7755397352445266
C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O,DTXSID1038321,3739-38-6,3-Phenoxybenzoic acid,112,9.855780693547167e-06,poly1,0.7755397352445266
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,DTXSID5032498,3380-34-5,Triclosan,112,1.0499168743309196e-06,pow,0.7755397352445266
CC1=CC(=C(C=C1)N)N,DTXSID9024930,496-72-0,"3,4-Diaminotoluene",112,2.5213566160894236e-19,gnls,0.7755397352445266
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,DTXSID4034150,52-86-8,Haloperidol,112,4.656893433326044e-09,poly1,0.7755397352445266
CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,DTXSID5020576,57-63-6,17alpha-Ethinylestradiol,112,2.033300362030899e-12,hill,0.7755397352445266
CCCCCCCCCCCCCCCCCC(=O)O,DTXSID8021642,57-11-4,Octadecanoic acid,112,3.2965599252630838e-18,gnls,0.7755397352445266
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,DTXSID0021256,599-79-1,Sulfasalazine,112,4.1523764359268016e-15,exp4,0.7755397352445266
CC(=C)C(=O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID3047558,2144-53-8,2-(Perfluorohexyl)ethyl methacrylate,112,0.0,gnls,0.7755397352445266
CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,DTXSID0047537,2432-87-3,Dioctyl sebacate,112,8.133995942896902e-07,poly1,0.7755397352445266
C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2],DTXSID0034695,8018-01-7,Mancozeb,112,1.7813144260091063e-05,poly1,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID3031860,335-76-2,Perfluorodecanoic acid,112,0.9999785233643883,pow,0.7755397352445266
C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID1037303,375-85-9,Perfluoroheptanoic acid,112,4.670185224734488e-09,poly1,0.7755397352445266
C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,DTXSID8022828,4291-63-8,Cladribine,112,1.5467991377854873e-08,poly1,0.7755397352445266
C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,DTXSID9022524,50-35-1,Thalidomide,112,1.0459673172326247e-08,poly1,0.7755397352445266
C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)O,DTXSID1038298,5315-79-7,1-Hydroxypyrene,112,2.8702230277722302e-09,poly1,0.7755397352445266
CCCCN(CCCC)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C,DTXSID5023950,55285-14-8,Carbosulfan,112,1.2565864548346357e-08,poly1,0.7755397352445266
C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,DTXSID2021288,57-50-1,Sucrose,112,6.321894705985148e-08,pow,0.7755397352445266
CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-],DTXSID4027236,602-01-7,"2,3-Dinitrotoluene",112,0.1067787393133448,pow,0.7755397352445266
CCCC[Sn](CCCC)(CCCC)OC(=O)C(=C)C,DTXSID9035204,2155-70-6,Tributyltin methacrylate,112,0.0005211287551338704,exp5,0.7755397352445266
C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,112,0.9999992530851186,pow,0.7755397352445266
CCCCCCCCCCCCN1CCCC1=O,DTXSID4042206,2687-96-9,1-Dodecyl-2-pyrrolidinone,112,0.0,gnls,0.7755397352445266
CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],DTXSID8020127,30516-87-1,3\'-Azido-3\'-deoxythymidine,112,4.040886099966786e-06,poly1,0.7755397352445266
CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(C)C)[N+](=O)[O-],DTXSID8024157,33820-53-0,Isopropalin,112,7.807559859089459e-08,exp2,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID8031863,375-95-1,Perfluorononanoic acid,112,0.960595349584244,pow,0.7755397352445266
CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1,DTXSID6043709,4449-51-8,Cyclopamine,112,3.4271447076140836e-05,poly1,0.7755397352445266
COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,DTXSID7021237,50-55-5,Reserpine,112,2.551016291077863e-09,poly1,0.7755397352445266
CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],DTXSID1022053,534-52-1,"4,6-Dinitro-o-cresol",112,6.517212538183272e-05,poly1,0.7755397352445266
CC1=C(S(=O)(=O)CCS1(=O)=O)C,DTXSID0024052,55290-64-7,Dimethipin,112,2.934809090173694e-07,poly1,0.7755397352445266
CC(C)(C)C(C(N1C=NC=N1)OC2=CC=C(C=C2)Cl)O,DTXSID0032493,55219-65-3,Triadimenol,112,1.3228799127347047e-12,poly1,0.7755397352445266
C1CNP(=O)(OC1)N(CCCl)CCCl.O,DTXSID6024888,6055-19-2,Cyclophosphamide monohydrate,112,3.324183256781386e-08,poly1,0.7755397352445266
C1(=C(C(=NC(=C1Cl)Cl)Cl)Cl)Cl,DTXSID2022179,2176-62-7,Pentachloropyridine,112,2.126890098666957e-07,poly1,0.7755397352445266
CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)[O-].[Na+],DTXSID7025219,25155-30-0,Sodium dodecylbenzenesulfonate,112,6.357985230465901e-19,gnls,0.7755397352445266
CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,DTXSID1023819,3056-17-5,Stavudine,112,0.0,exp4,0.7755397352445266
CC(COC(C)COC)O,DTXSID0027983,34590-94-8,Dipropylene glycol monomethyl ether,112,0.0,exp4,0.7755397352445266
C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-].[NH4+],DTXSID8037708,3825-26-1,Ammonium perfluorooctanoate,112,9.595430523658227e-08,poly1,0.7755397352445266
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,DTXSID5022308,446-72-0,Genistein,112,2.737176654616496e-10,poly1,0.7755397352445266
CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,DTXSID4020290,50892-23-4,"[4-Chloro-6-(2,3-xylidino)-2-pyrimidinylthio]acetic acid",112,0.0,gnls,0.7755397352445266
CC(C)CCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCC(C)C)C(=O)OCCCCCCC(C)C,DTXSID5028033,53894-23-8,Triisononyl trimellitate,112,6.275711052014491e-13,pow,0.7755397352445266
C1=CN=CC=C1C2=CC=NC=C2,DTXSID2027200,553-26-4,"4,4\'-Bipyridine",112,2.37579983055823e-09,poly1,0.7755397352445266
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],DTXSID8022959,577-11-7,Docusate sodium,112,4.869624825011679e-11,poly1,0.7755397352445266
CN1C=CNC1=S,DTXSID4020820,60-56-0,Methimazole,112,1.1606642569896007e-11,poly1,0.7755397352445266
C1=CC2=C(C=CC=C2N)C(=C1)N,DTXSID3020916,2243-62-1,"1,5-Naphthalenediamine",112,4.283599317755826e-08,exp5,0.7755397352445266
CC(CO)OC(C)CO.CC(COCC(C)O)O,DTXSID0027856,25265-71-8,Dipropylene glycol,112,3.916432043998755e-08,poly1,0.7755397352445266
CCCCCCCCCCCCC1=CC(=CC=C1)S(=O)(=O)O.C(CO)N(CCO)CCO,DTXSID5027932,27323-41-7,Dodecylbenzene sulfonate triethanolamine(1:1),112,0.0191556423990859,pow,0.7755397352445266
C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,DTXSID3031862,307-24-4,Perfluorohexanoic acid,112,9.829040257552546e-08,poly1,0.7755397352445266
CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,DTXSID5041691,35256-85-0,Butam,112,2.907907248716938e-07,poly1,0.7755397352445266
CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=CC=C5S(=O)(=O)[O-].[Na+].[Na+],DTXSID2020189,3844-45-9,FD&C Blue No. 1,112,3.2161757125806575e-05,poly1,0.7755397352445266
CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],DTXSID4020119,446-86-6,Azathioprine,112,1.6138605964939463e-07,poly1,0.7755397352445266
CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,DTXSID9020299,510-15-6,Chlorobenzilate,112,3.3583024112184284e-08,poly1,0.7755397352445266
CCCCCCCCCCCCCCCC,DTXSID0027195,544-76-3,Hexadecane,112,3.4224309017007915e-10,poly1,0.7755397352445266
C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,DTXSID7027205,556-67-2,Octamethylcyclotetrasiloxane,112,1.9039064809458371e-06,poly1,0.7755397352445266
C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,DTXSID7020267,57-74-9,Chlordane,112,2.5770754426756424e-07,poly1,0.7755397352445266
C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,DTXSID9020453,60-57-1,Dieldrin,112,0.00625294066651866,poly1,0.7755397352445266
C1=CC=C(C=C1)C(=O)OCCCCCCOC(=O)C2=CC=CC=C2,DTXSID0047539,22915-73-7,"Hexane-1,6-diyl dibenzoate",112,6.775556821603121e-09,poly1,0.7755397352445266
C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2C(=O)O,DTXSID9043938,2528-16-7,Monobenzyl phthalate,112,2.8078221583493264e-11,poly1,0.7755397352445266
C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[K+],DTXSID8037706,2795-39-3,Potassium perfluorooctanesulfonate,112,0.9998222475753914,pow,0.7755397352445266
CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,DTXSID9027522,3147-75-9,Octrizole,112,1.0730292003404069e-05,exp4,0.7755397352445266
CCOP(=S)(OCC)SCSCC,DTXSID4032459,298-02-2,Phorate,112,2.8125972693162896e-07,pow,0.7755397352445266
C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F.[K+],DTXSID3037709,3871-99-6,Potassium perfluorohexanesulfonate,112,7.489480238129128e-06,pow,0.7755397352445266
C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)O,DTXSID9047592,484-17-3,9-Phenanthrol,112,0.0,exp4,0.7755397352445266
CCOC(=O)N,DTXSID9021427,51-79-6,Urethane,112,6.68516180293024e-08,poly1,0.7755397352445266
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,DTXSID5032498,3380-34-5,Triclosan,112,0.008009200680553845,pow,0.7755397352445266
CC1=CC(=O)NC(=S)N1,DTXSID2020890,56-04-2,6-Methyl-2-thiouracil,112,8.333767095852127e-13,poly1,0.7755397352445266
CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,DTXSID1020510,57-97-6,"7,12-Dimethylbenz(a)anthracene",112,0.9994992647394857,exp2,0.7755397352445266
CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],DTXSID5020528,606-20-2,"2,6-Dinitrotoluene",112,2.6303507487744453e-07,poly1,0.7755397352445266
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,DTXSID7029871,23593-75-1,Clotrimazole,112,0.008410513098696898,pow,0.7755397352445266
CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+].[Na+],DTXSID4024436,25956-17-6,Allura Red C.I.16035,112,2.6347754990016577e-07,poly1,0.7755397352445266
CC1=C(C=C(C=C1)N)O,DTXSID9024489,2835-95-2,5-Amino-2-methylphenol,112,3.8459305078467447e-07,poly1,0.7755397352445266
C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,DTXSID7020685,319-85-7,beta-Hexachlorocyclohexane,112,1.588235661987285e-08,poly1,0.7755397352445266
CCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,DTXSID1032646,4151-50-2,N-Ethylperfluorooctane sulfonamide,112,0.9999880878277654,hill,0.7755397352445266
CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N.O,DTXSID5020863,41372-08-1,Methyldopa sesquihydrate,112,0.0,exp4,0.7755397352445266
CN1C(CCC1=O)C2=CN=CC=C2,DTXSID1047576,486-56-6,Cotinine,112,6.040942593285337e-06,poly1,0.7755397352445266
C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl,DTXSID2027593,5216-25-1,4-Chlorobenzotrichloride,112,0.0,exp4,0.7755397352445266
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],DTXSID5020653,548-62-9,Gentian Violet,112,1.3676142478701694e-06,poly1,0.7755397352445266
CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,DTXSID3020465,56-53-1,Diethylstilbestrol,112,4.765877784682758e-16,exp5,0.7755397352445266
CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1,DTXSID1047528,58394-64-2,Benzyloctyl adipate,112,4.125250442793588e-09,pow,0.7755397352445266
CCCN(CCC)N=O,DTXSID6021032,621-64-7,N-Nitrosodi-n-propylamine,112,1.6756857135204911e-12,poly1,0.7755397352445266
CCO[Si](CCCNC(=O)N)(OCC)OCC,DTXSID5044493,23779-32-0,1-[3-(Triethoxysilyl)propyl]urea,112,1.9435060592924295e-08,poly1,0.7755397352445266
C1=CC=C2C(=C1)C(=O)NS2,DTXSID5032523,2634-33-5,"1,2-Benzisothiazolin-3-one",112,4.520155167000402e-05,poly1,0.7755397352445266
C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F.[K+],DTXSID3037707,29420-49-3,Potassium perfluorobutanesulfonate,112,5.243983838565857e-08,poly1,0.7755397352445266
C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,DTXSID3022588,54-62-6,Aminopterin,112,2.035834129621585e-12,exp4,0.7755397352445266
C=CCC1=C(C=CC(=C1)S(=O)(=O)C2=CC(=C(C=C2)O)CC=C)O,DTXSID9047598,41481-66-7,"4,4\'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]",112,2.3087769205566327e-06,poly1,0.7755397352445266
C1CC=CCCC=CCCC=C1,DTXSID8027581,4904-61-4,"1,5,9-Cyclododecatriene",112,0.0,gnls,0.7755397352445266
C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],DTXSID4024066,528-29-0,"1,2-Dinitrobenzene",112,0.0,exp5,0.7755397352445266
CCN(CC)N=O,DTXSID2021028,55-18-5,N-Nitrosodiethylamine,112,5.45083548308032e-10,poly1,0.7755397352445266
C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,DTXSID5023902,56-55-3,Benz(a)anthracene,112,1.0467693835896062e-06,poly1,0.7755397352445266
CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C,DTXSID4027608,5915-41-3,Terbutylazine,112,1.2600143203042765e-08,poly1,0.7755397352445266
CC(=O)O[Hg]C1=CC=CC=C1,DTXSID7021150,62-38-4,Phenylmercuric acetate,112,1.5535706965314763e-07,poly1,0.7755397352445266
CCCCCOC(=O)C,DTXSID1027263,628-63-7,Pentyl acetate,112,1.1133265038821594e-10,poly1,0.7755397352445266
C1=CC=C(C=C1)OC(=O)C2=CC(=CC=C2)C(=O)OC3=CC=CC=C3,DTXSID8037752,744-45-6,Diphenyl isophthalate,112,1.4729609806858647e-09,poly1,0.7755397352445266
C(C(C(C(C(CO)O)O)O)O)O,DTXSID1023235,69-65-8,D-Mannitol,112,3.495271360625745e-08,poly1,0.7755397352445266
CC(C(=O)O)(Cl)Cl,DTXSID2021575,75-99-0,Dalapon,112,0.0,gnls,0.7755397352445266
CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,DTXSID0023581,79902-63-9,Simvastatin,112,0.0,exp4,0.7755397352445266
CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,DTXSID0047535,82469-79-2,Butyryl-n-trihexylcitrate,112,3.465870132120108e-11,poly1,0.7755397352445266
C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,DTXSID6021030,86-30-6,N-Nitrosodiphenylamine,112,9.197643526318672e-08,poly1,0.7755397352445266
CC1=CC=CC2=CC=CC=C12,DTXSID9020877,90-12-0,1-Methylnaphthalene,112,1.233793124841644e-10,poly1,0.7755397352445266
C1=CC=C(C(=C1)O)Cl,DTXSID5021544,95-57-8,2-Chlorophenol,112,6.860062136561033e-15,exp4,0.7755397352445266
CCCC(CCC)C(=O)O,DTXSID6023733,99-66-1,Valproic acid,112,3.328568156037909e-12,poly1,0.7755397352445266
CCCCCCCCCCCCCCC,DTXSID6027268,629-62-9,Pentadecane,112,2.6655998702115676e-09,poly1,0.7755397352445266
CC1=NC=C(C(=C1O)CO)CO,DTXSID4023541,65-23-6,Pyridoxine,112,6.223984532398907e-14,exp5,0.7755397352445266
C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O.Cl,DTXSID5024891,69-74-9,Cytarabine hydrochloride,112,0.0,hill,0.7755397352445266
C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,DTXSID3020679,76-44-8,Heptachlor,112,1.5550046688956099e-09,pow,0.7755397352445266
CC(C)(C1=CC(=C(C(=C1)Br)O)Br)C2=CC(=C(C(=C2)Br)O)Br,DTXSID1026081,79-94-7,"3,3\',5,5\'-Tetrabromobisphenol A",112,0.997807776788897,exp2,0.7755397352445266
C1=CC(=CC=C1[N+](=O)[O-])[O-].[Na+],DTXSID3027320,824-78-2,Sodium 4-nitrophenolate,112,2.705935135086327e-08,poly1,0.7755397352445266
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,DTXSID3020627,86386-73-4,Fluconazole,112,0.0,gnls,0.7755397352445266
CCCCCCCCCCCCCCCS(=O)(=O)OC1=CC=CC=C1,DTXSID1047526,91082-17-6,C10-21 alkanesulfonic acids phenyl esters,112,5.103991880409722e-05,poly1,0.7755397352445266
C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,DTXSID7024320,95-94-3,"1,2,4,5-Tetrachlorobenzene",112,1.8775829506819693e-08,poly1,0.7755397352445266
CC1=CC=C(C=C1)C(C)C,DTXSID3026645,99-87-6,p-Cymene,112,3.498129825509595e-12,poly1,0.7755397352445266
CCCCCCCCCCCCCCCO,DTXSID0027270,629-76-5,1-Pentadecanol,112,3.0970033977290883e-09,poly1,0.7755397352445266
C1=CC=C(C=C1)C(=O)OCCCCCOC(=O)C2=CC=CC=C2,DTXSID5047538,6624-73-3,"Pentane-1,5-diyl dibenzoate",112,4.7811609067051505e-11,poly1,0.7755397352445266
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],DTXSID9032537,7173-51-5,Didecyldimethylammonium chloride,112,1.6130310072681108e-09,poly1,0.7755397352445266
C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,112,0.9999995682407178,exp5,0.7755397352445266
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,DTXSID4020371,80-08-0,Dapsone,112,0.0,exp4,0.7755397352445266
CC1CC(OC(O1)C)OC(=O)C,DTXSID6020480,828-00-2,Dimethoxane,112,0.0,exp4,0.7755397352445266
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,DTXSID3032620,86479-06-3,Hexaflumuron,112,1.8333400766604665e-06,poly1,0.7755397352445266
CCN(CC)C1=CC=CC=C1,DTXSID8021800,91-66-7,"N,N-Diethylaniline",112,9.750299158471533e-10,poly1,0.7755397352445266
CCN(CC)C(=S)SSC(=S)N(CC)CC,DTXSID1021322,97-77-8,Tetraethylthiuram disulfide,112,2.332339691484323e-06,pow,0.7755397352445266
CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C,DTXSID8024523,63-05-8,"4-Androstene-3,17-dione",112,0.0,exp4,0.7755397352445266
CS(=O)(=O)NC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],DTXSID7024112,72178-02-0,Fomesafen,112,0.0,exp4,0.7755397352445266
CCC12COCN1COC2,DTXSID3029289,7747-35-5,"7a-Ethyldihydro-1H,3H,5H-oxazolo(3,4-c)oxazole",112,4.771723474932163e-11,poly1,0.7755397352445266
CCCCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC,DTXSID0047533,89-04-3,Tri-n-octyl trimellitate,112,0.0,exp4,0.7755397352445266
CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,DTXSID9022522,84-69-5,Diisobutyl phthalate,112,7.503719021538492e-07,exp2,0.7755397352445266
C1C2=CC=CC=C2C3=CC=CC=C31,DTXSID8024105,86-73-7,Fluorene,112,1.4391688155385632e-14,pow,0.7755397352445266
CCCCN(CCCC)N=O,DTXSID2021026,924-16-3,N-Nitrosodibutylamine,112,1.4044493934436536e-14,exp4,0.7755397352445266
CC(C)(C)C1=CC=CC=C1,DTXSID3047138,98-06-6,tert-Butylbenzene,112,3.500742194625004e-20,gnls,0.7755397352445266
C1C2=C(C=C(C=C2)O)C3=CC=CC=C31,DTXSID9047540,6344-67-8,3-Hydroxyfluorene,112,1.1736879948229698e-08,pow,0.7755397352445266
C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],DTXSID7020972,67-20-9,Nitrofurantoin,112,8.98867392756915e-11,poly1,0.7755397352445266
C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,DTXSID6020561,72-20-8,Endrin,112,5.500461751949737e-08,poly1,0.7755397352445266
CC1(C(=O)NC(=O)N1)C,DTXSID5021754,77-71-4,"5,5-Dimethylhydantoin",112,5.752530339476169e-10,poly1,0.7755397352445266
C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2],DTXSID0034695,8018-01-7,Mancozeb,112,1.55089462999883e-06,poly1,0.7755397352445266
C1=CC(=C(C(=C1)Cl)Cl)Cl,DTXSID8026193,87-61-6,"1,2,3-Trichlorobenzene",112,6.322891828162388e-08,poly1,0.7755397352445266
C1=CC=C2C(=C1)NC3=CC=CC=C3S2,DTXSID5021126,92-84-2,Phenothiazine,112,1.167287251894357e-08,poly1,0.7755397352445266
CC(=O)C1=CC=CC=C1,DTXSID6021828,98-86-2,Acetophenone,112,0.0,exp5,0.7755397352445266
C1=CC=C(C(=C1)C=O)C=O,DTXSID6032514,643-79-8,"1,2-Benzenedicarboxaldehyde",112,8.464705684205556e-09,poly1,0.7755397352445266
